product_id,product_name,category,price,available_stock,launch_date,is_available,rating
938,Free-Range Eggs,,92,755,10/10/2024,true,5
939,Wild Rice & Quinoa Mix,,469,224,11/7/2024,false,4
940,Coconut Almond Granola,,338,679,9/25/2024,false,3
941,Electric Griddle,,359,300,12/2/2024,true,5
942,Smoky BBQ Jackfruit,,357,174,2/3/2025,false,3
943,Adjustable Bar Stools,,67,430,2/21/2025,false,4
944,Organic Whole Wheat Flour,,224,638,11/25/2024,true,4
945,Collapsible Water Bottle,,3,113,2/18/2025,false,5
946,Waffle Maker,,182,57,3/30/2025,true,4
947,Hummus Trio Pack,,342,862,3/16/2025,true,4
948,Plant-Based Cookbook,,86,414,9/19/2024,true,4
949,Classic Pumps,,332,312,3/4/2025,false,5
950,Bird Feeder,,324,674,12/17/2024,false,4
951,Taro Chips,,307,139,4/6/2025,true,4
952,Lentils,,34,570,7/20/2024,false,5
953,Green Tea Matcha Powder,,87,695,1/25/2025,false,2
954,Magnetic Spice Jars,,78,796,2/8/2025,false,5
955,Winter Insulated Jacket,,428,716,12/3/2024,true,4
956,Smart Thermostat,,451,272,10/16/2024,false,5
957,Herbed Mushroom Risotto,,219,547,11/18/2024,true,1
958,Grass Fed Beef Patties,,116,408,10/9/2024,true,1
959,Garam Masala Spice Blend,,114,882,6/3/2025,true,4
960,Foldable Yoga Mat,,161,504,12/4/2024,true,3
961,Chocolate Fudge Ice Cream,,105,576,1/31/2025,true,2
962,Multi-Port USB Hub,,473,965,1/4/2025,false,3
963,Portable Water Filter,,500,489,8/10/2024,true,4
964,Vintage Graphic Tee,,272,479,6/23/2025,false,3
965,Marinara Sauce,,74,491,9/20/2024,true,4
966,Organic Apples,,236,843,5/27/2025,false,4
967,Gardening Kneeler and Seat,,396,229,2/7/2025,true,3
968,Almond Flour Pizza Crust,,434,909,9/17/2024,true,3
969,Athletic Sports Bra,,180,864,5/30/2025,false,3
970,Gardening Gloves,,46,945,10/22/2024,true,4
971,Car Windshield Sun Shade,,285,456,5/4/2025,false,1
972,Pet Camera with Treat Dispenser,,309,201,1/15/2025,false,1
973,Pet Grooming Glove,,62,377,4/24/2025,false,3
974,Wireless Music Receiver,,447,772,2/15/2025,false,3
975,Spice Rack,,141,113,7/11/2024,true,3
976,Roasted Red Pepper Hummus,,18,583,7/24/2024,false,1
977,Sporty Slide Sandals,,221,28,6/30/2025,true,3
978,Watercolor Set,,29,975,11/14/2024,false,1
979,Artisan Bread,,24,534,2/12/2025,false,4
980,Frozen Spinach,,213,189,9/10/2024,true,4
981,Chicken Parmesan Dinner Kit,,155,731,2/10/2025,true,1
982,Ultra-Thin Laptop Sleeve,,283,70,6/30/2025,true,4
983,Spicy Snack Mix,,380,854,8/2/2024,true,3
984,Mixed Berry Smoothie Pack,,329,72,8/19/2024,true,5
985,Electric Wax Warmer,,252,742,12/2/2024,false,3
986,Travel Pillow,,473,198,7/11/2024,false,4
987,Corn Tortillas,,376,383,5/14/2025,false,4
988,Wall Art,,134,889,9/30/2024,false,5
989,Cable Knit Beanie,,341,816,10/19/2024,true,1
990,Eco-Friendly Yoga Mat,,421,613,7/30/2024,true,4
991,Kids' Craft Supplies Set,,378,613,4/5/2025,true,3
992,Smartphone Stand,,462,860,1/25/2025,true,2
993,Wall Art Stickers,,356,782,2/8/2025,true,3
994,Spicy BBQ Sauce,,216,308,11/12/2024,false,2
995,Sliced Bread,,73,154,2/8/2025,false,1
996,Tailored Dress Pants,,465,282,2/7/2025,false,3
997,Taro Chips,,72,791,11/29/2024,true,3
998,Cordless Electric Screwdriver,,388,46,7/20/2024,true,4
999,Peanut Butter Cookies,,63,547,10/2/2024,false,5
1000,Spicy Thai Chili Sauce,,204,178,9/6/2024,false,5
